1,358,1517572461,3
1,10347,1517572556,3
1,9795,1517871936,3
1,10666,1517871948,3
1,112,1517872054,3
1,8769,1517872141,3
1,7298,1518264287,3
1,1701,1518977269,3
1,8484,1518977322,3
1,7126,1518977641,3
1,10666,1519133448,0
1,347,1519291201,3
1,347,1519291233,0
1,4763,1519291312,3
1,9614,1519291338,3
1,3894,1519291357,3
1,10179,1519840637,3
1,11668,1519840654,3
1,11389,1519840701,3
1,5023,1519840778,3
1,6102,1519841638,3
1,7908,1519841716,3
1,178,1519841744,3
1,6145,1519868847,3
1,9992,1519868871,3
1,4059,1520424273,3
1,10123,1520424302,3
1,2384,1520424349,3
1,4440,1520461601,3
1,2410,1520896085,3
1,2410,1520944267,0
1,10232,1522774909,3
1,10155,1522775214,3
1,7987,1522775277,3
1,4936,1523053830,3
1,11354,1523058364,3
1,5208,1523146330,3
2,10597,1521628401,3
2,10597,1521641349,0
2,8683,1522088459,3
2,12546,1522449258,3
2,12546,1522493880,0
2,12537,1522493880,0
3,6733,1517653006,3
3,5628,1517653019,3
3,5628,1517653564,0
3,12332,1520590455,3
3,5431,1520590498,3
3,5431,1520590499,2
3,5566,1520590512,3
3,5566,1520590513,2
3,12332,1520590576,2
3,12332,1520590661,0
3,4284,1520591997,3
3,4330,1520592038,3
3,10772,1520592049,3
3,4766,1520592055,3
3,4284,1520592644,0
3,3433,1520678698,3
3,2306,1520678770,3
3,3601,1520678775,3
3,3433,1520679102,0
3,1505,1521544946,3
3,1505,1521544947,2
3,7397,1521544952,2
3,7397,1521544952,3
3,9367,1521545014,3
3,9367,1521545426,0
3,6613,1521808340,3
3,12295,1521808357,3
3,9525,1521808559,3
4,10340,1517874412,3
4,3854,1518895971,3
4,11649,1519402022,3
4,1229,1519569210,3
4,5140,1519594043,3
4,11370,1519594055,3
4,4694,1519594095,3
4,715,1519594205,3
4,7723,1519594261,3
4,9496,1519594346,3
4,5398,1519594359,3
4,9532,1519594380,3
4,4156,1519594390,3
4,5208,1519594611,3
4,5078,1519594694,3
4,5289,1519594721,3
4,3454,1519594729,3
4,5975,1519594738,3
4,6911,1519594839,3
4,4890,1519595110,3
4,11303,1519595115,3
4,3608,1519595119,3
4,6181,1519595640,3
4,855,1519595644,3
4,9063,1519595661,3
4,4156,1519596197,0
4,5208,1519596197,0
4,6911,1519596197,0
4,4694,1519596197,0
5,7831,1518303072,3
5,10873,1518303678,3
5,10631,1518304174,3
5,3706,1518304541,3
5,5516,1518306796,3
5,5547,1518307292,3
5,2898,1518307534,3
5,10480,1518307579,3
5,5140,1518348577,3
5,10043,1518348791,3
5,9774,1518349380,3
5,11436,1518351499,0
5,1891,1518351499,0
5,7790,1518351499,0
5,4598,1518352567,3
5,5849,1518377409,3
5,11734,1518377731,3
5,3218,1518377877,3
5,3848,1518377906,3
5,12071,1518377946,3
5,12638,1518377962,3
5,10446,1518379016,3
5,11782,1518491029,3
5,212,1518491306,3
5,7489,1518491335,3
5,11891,1518491413,3
5,11705,1518491705,3
5,12188,1518491808,3
5,11772,1518515195,3
5,9562,1518515324,3
5,10548,1518517977,3
5,2650,1518806156,3
5,3770,1518942451,3
5,184,1518951123,3
5,184,1518951342,0
5,7656,1519651520,3
5,9546,1520068748,3
5,3039,1520081251,3
5,2726,1520085431,3
5,1529,1520256738,3
5,2313,1520599322,3
5,2286,1520634393,3
5,1758,1520769637,3
5,9202,1520862598,3
5,11437,1521102333,3
5,5128,1521266456,3
5,5128,1521266495,0
5,12503,1521571900,3
5,12673,1521588975,3
5,6013,1521589058,3
5,1554,1521671310,3
6,1364,1520850168,3
6,12874,1520850214,3
6,787,1520850282,3
6,787,1520850839,0
6,12874,1520850839,0
6,10105,1520850839,0
6,10233,1520850978,3
6,10757,1520851024,3
6,6910,1520851093,3
6,11573,1520851130,3
6,11727,1520851166,3
6,9455,1520851710,3
6,1758,1520851823,3
6,4925,1520890613,3
6,3311,1520893529,3
6,4984,1520981427,3
6,5286,1520981436,3
6,6817,1521011979,3
6,6411,1521033259,3
6,1512,1521033284,3
6,1364,1521045030,0
6,3962,1521060834,3
6,6208,1521060860,3
6,5264,1521060889,3
6,8662,1521060955,3
6,9681,1521245564,3
6,5091,1521410597,3
6,3909,1521483809,3
6,2020,1521484244,3
6,816,1521484354,3
6,2026,1521670833,3
6,9181,1521670885,3
6,11309,1521701416,3
6,1899,1521752448,3
6,5320,1521753309,3
6,6181,1521798283,3
6,4694,1521842927,3
6,4565,1521877113,3
6,3441,1521931004,3
6,9390,1521983657,3
6,1367,1522081779,3
6,9481,1522320154,3
6,2927,1522320325,3
6,11249,1522320516,3
6,10834,1522392386,3
6,1626,1522392425,3
6,8456,1522426676,3
6,8456,1522451247,0
6,9669,1522622448,3
6,8452,1523089527,3
6,12341,1523089594,3
7,12890,1517452427,3
7,9616,1517452590,3
7,5180,1517452597,3
7,8825,1519696983,3
7,11436,1520986293,3
7,6785,1520986340,3
7,6111,1520986425,3
7,10673,1520986496,3
7,9705,1520986771,3
7,6311,1520986785,3
7,6944,1520986821,3
7,10673,1520987048,0
7,7287,1521231516,3
7,10988,1521231563,3
7,6166,1521231607,3
7,8427,1521231768,3
7,11513,1521231791,3
7,8728,1521231804,3
7,7176,1521231806,3
7,5661,1521231819,3
7,2236,1521231834,3
7,10720,1521232070,3
7,9390,1521297284,3
7,2291,1521297307,3
7,6623,1521297321,3
7,2291,1521297864,0
7,9390,1521297864,0
7,5757,1522318245,3
7,13039,1522750117,3
7,3044,1522750265,3
7,6973,1522750349,3
7,13039,1522750609,0
7,3044,1522750609,0
7,6973,1522750609,0
8,5680,1517896831,3
8,1922,1518103613,3
8,5860,1518223509,3
8,1098,1518223620,3
8,1119,1518377557,3
8,5140,1519058230,3
8,10043,1519058307,3
8,12672,1519058403,3
8,12672,1519058433,2
8,5680,1519114092,0
8,6018,1519424091,3
8,5860,1519464158,0
8,10043,1519469830,2
8,10043,1519470111,0
8,6018,1519549399,0
8,6796,1519553198,3
8,12188,1520119124,3
8,3089,1520119153,3
8,5768,1520119198,3
8,2256,1520119294,3
8,11786,1520119427,3
8,9586,1520119516,3
8,1712,1520119722,3
8,1712,1520120893,0
8,1565,1520150419,3
8,9815,1520150739,3
8,4718,1520150877,3
9,1177,1517657315,3
9,3782,1517657360,3
9,11777,1517657391,3
9,12968,1517657425,3
9,12968,1519210676,0
9,3504,1519210676,0
9,3504,1519378695,3
9,11769,1519378804,3
9,11582,1519378891,3
9,590,1519379239,0
9,11777,1519379239,0
10,4464,1517835879,3
10,10786,1517835941,0
10,10735,1517835941,0
10,7101,1517865473,3
10,8235,1517871199,3
10,6655,1517871617,3
10,10288,1517876434,3
10,9906,1517909033,3
10,4787,1517910321,3
10,418,1518236759,3
10,5792,1518560272,3
10,2368,1518560439,3
10,9950,1518562119,3
10,11225,1518562492,3
10,10454,1518562743,3
10,4684,1518643053,3
10,3673,1518643098,3
10,4587,1520029672,3
10,6935,1520268296,3
10,1479,1520275025,3
10,745,1520275031,3
10,4184,1520400424,3
10,7706,1520602741,3
10,3870,1520912943,3
10,6578,1521053535,3
10,4541,1521224203,3
10,4126,1521224218,3
10,1458,1521450808,3
10,10074,1521484348,3
10,12088,1521534253,3
10,11597,1521569512,3
10,1714,1521569523,3
10,2108,1521778810,3
10,8867,1521794658,3
10,330,1521795964,3
10,9527,1521845055,3
10,12455,1521845062,3
10,3959,1521845148,3
10,4657,1521845265,3
10,8203,1521845301,3
10,12455,1521845795,0
10,4642,1521845941,3
10,148,1521845989,3
10,2184,1521889848,3
10,12066,1522074963,3
10,12724,1522295134,3
10,2259,1522295335,3
10,9157,1522296323,3
10,5735,1522297288,3
10,8136,1522297555,3
10,12300,1522341701,3
11,4787,1517590986,3
11,9957,1517813930,3
11,9957,1517813991,0
11,9670,1519123440,3
11,6993,1519229273,3
11,5077,1519230505,3
11,2331,1519230520,3
11,12511,1519230839,3
11,5405,1519230928,3
11,3551,1519336909,3
11,5405,1519336953,0
11,8882,1520431495,3
11,10022,1520459506,3
11,3734,1521328728,3
11,8286,1522143827,0
11,3557,1522692654,3
12,2722,1521041670,3
12,2722,1521041850,0
12,2819,1521579904,3
12,8171,1521657193,3
12,4229,1521657208,3
12,4641,1521657222,3
12,8171,1521657318,0
12,4641,1521657318,0
12,4229,1521657318,0
12,7426,1522677622,3
12,7426,1522677698,0
12,1621,1522942024,3
12,12071,1523116247,3
13,3782,1518820101,3
13,10632,1518820459,3
13,12259,1518820472,3
13,9359,1518910346,3
13,6260,1519858244,3
13,5334,1519858270,3
13,9257,1521059137,3
13,12489,1521059300,3
13,3615,1521059322,3
13,1002,1521059332,3
13,11828,1521059350,3
13,11716,1521319307,3
13,3098,1521319492,3
13,1002,1521319574,0
13,5902,1521319574,0
13,11828,1521319574,0
14,9967,1519558447,3
14,9967,1519558465,2
14,9967,1519558854,0
14,6808,1520600107,3
14,12109,1520600145,3
14,8992,1520600205,3
14,8992,1520600340,2
14,8992,1520602563,0
14,6808,1520776956,2
14,6808,1520777419,0
14,6534,1520876342,3
14,3332,1520876473,3
14,3332,1520877418,0
14,7251,1521817584,3
15,671,1519654792,3
15,9940,1520974021,3
15,5568,1520975634,3
15,9397,1520975710,3
15,5256,1521095004,3
15,8038,1521095025,3
15,7865,1521095202,3
15,9421,1521797421,3
15,4863,1521797461,3
15,2855,1521797732,3
15,8123,1521972634,3
15,615,1523363149,3
15,11991,1523363166,3
15,2077,1523363171,3
15,8621,1523363276,3
15,2213,1523363288,3
15,3245,1523363295,3
15,7920,1523394976,3
15,12489,1523395035,3
15,8060,1523395097,3
15,7571,1523397357,3
15,10006,1523397423,3
15,7946,1523397437,3
15,10895,1523397473,3
15,625,1523397527,3
15,12213,1523397605,3
15,5101,1523397859,3
15,3098,1523397982,3
15,653,1523398186,3
15,1522,1523398210,3
15,12634,1523398243,3
15,12305,1523398249,3
15,1894,1523398301,3
15,1894,1523428896,0
15,7571,1523428896,0
15,5854,1523428896,0
15,5101,1523428896,0
16,5516,1517494944,3
16,7656,1519381248,3
16,5516,1519381851,0
16,5547,1519641023,3
16,5547,1519641027,0
16,1725,1519815628,0
16,6235,1520676030,3
16,6235,1520676053,0
16,5887,1520850929,3
16,5887,1520850938,0
16,1022,1520851948,3
16,4374,1521281425,3
16,4374,1521281436,0
16,8529,1521284220,3
16,2370,1521284287,3
16,9483,1521284400,3
16,2370,1521284545,2
16,2370,1521284860,0
16,4371,1521392838,3
16,3550,1521393064,3
16,4371,1521393958,0
17,12878,1519547145,0
17,529,1519547145,0
17,11715,1519547145,0
17,11874,1519600206,0
17,12188,1519600206,0
18,9173,1519815723,3
18,5223,1519815737,3
18,5223,1519815741,2
18,8216,1519815771,3
18,4561,1519815792,3
18,4561,1519815794,2
18,7287,1519815846,2
18,7287,1519815846,3
18,3809,1519816174,3
18,7287,1519825260,0
18,5223,1519825292,0
18,9173,1519825292,0
18,8216,1519825292,0
18,4561,1519825337,0
19,3479,1518869597,0
19,9,1520210533,0
19,9407,1521073815,0
20,4284,1519899639,3
20,4284,1519899640,2
20,4325,1519899647,3
20,1727,1519899765,3
20,11017,1519899777,3
20,4284,1519900063,0
20,12484,1519904594,3
20,12484,1519904596,2
20,12332,1519904605,3
20,3433,1519904614,3
20,12484,1519905099,0
20,3433,1521973816,2
20,1505,1521973822,3
20,3433,1521973920,0
21,8902,1517738056,3
21,11262,1518650684,3
21,5104,1519300339,3
21,11026,1519482156,3
21,10768,1519482233,3
21,755,1519482293,3
21,10768,1519482383,2
21,10768,1519483039,0
21,1569,1519726529,3
21,9583,1519934749,3
21,11574,1520261319,3
21,11574,1520261374,0
21,11351,1521031097,3
21,4229,1521536538,3
21,6971,1521732110,3
21,12507,1521973851,3
21,1905,1522918059,3
21,2001,1522918146,3
21,1905,1522918346,0
22,4328,1519384293,3
22,4328,1519384347,2
22,7045,1519384359,3
22,7045,1519384537,2
22,10392,1519384562,3
22,10392,1519384770,2
22,10392,1519384838,0
22,1505,1521196900,3
22,4325,1521197376,3
22,1505,1521197395,2
22,4325,1521197493,2
22,4284,1521197610,3
22,4284,1521197724,2
22,4284,1521197778,0
22,12484,1522057635,3
22,12484,1522057836,2
22,9525,1522057977,3
22,12484,1522058123,0
23,3808,1519484561,3
23,3808,1519484567,0
23,3794,1520609498,0
23,4641,1521804035,3
23,4229,1521804177,3
23,4229,1521804231,0
23,4641,1521804231,0
24,11996,1517530293,3
24,12271,1520036286,3
24,12271,1520075216,0
24,10216,1520075216,0
24,2213,1520075977,3
24,2312,1520075995,3
24,10216,1520076717,3
24,3003,1520124486,3
24,12305,1520166308,3
24,1965,1520258582,3
24,8169,1520338511,3
24,2077,1520464722,3
24,8771,1520464756,3
24,7483,1520464787,3
24,7974,1520464796,3
24,11940,1520464805,3
24,4329,1520464815,3
24,4405,1520464820,3
24,615,1520464839,3
24,10661,1520464979,3
24,7946,1520464990,3
24,241,1520465008,3
24,1002,1520811644,3
24,3390,1520811779,3
24,10038,1520811791,3
24,8621,1520811970,3
24,3098,1520812012,3
24,12615,1520812498,3
24,12615,1520847000,0
25,567,1520768300,3
25,344,1520768583,3
25,8190,1520768651,3
25,9913,1520768692,3
25,12611,1520768723,3
25,10886,1520768769,3
25,9913,1520768870,0
25,567,1520768870,0
25,8190,1520768870,0
25,12611,1520768870,0
25,344,1520768870,0
25,10886,1520768870,0
25,2593,1520787320,3
25,2593,1520787421,2
25,2593,1520787903,0
25,4653,1521364594,3
25,7943,1521364651,3
25,12079,1521366131,3
25,2853,1521366945,3
25,10368,1521367106,3
25,12079,1521367382,0
25,2853,1521367382,0
25,10368,1521367382,0
25,10875,1521842828,3
26,11890,1517593342,3
26,10626,1518278916,3
26,5032,1518366349,3
26,4900,1518818662,3
26,1835,1518818718,3
26,407,1520928741,3
26,3478,1521534139,3
26,539,1521553087,3
26,12499,1521728996,3
26,8020,1521729065,3
26,7340,1521729092,3
26,5285,1521729195,3
26,2020,1521729323,3
26,1899,1521729432,3
26,511,1521729776,3
26,11407,1521729877,3
26,8020,1521730458,0
26,511,1521730458,0
26,8660,1521735650,3
26,5540,1521735724,3
26,3025,1521735874,3
26,1488,1521735911,3
26,3025,1521736190,0
26,4694,1521809135,3
26,3311,1521879066,3
26,6032,1521897630,3
26,6779,1521897953,3
26,988,1521898303,3
26,6813,1521898731,3
26,2436,1521899463,3
26,6293,1521900298,3
26,3190,1521900410,3
26,6543,1521900606,3
26,5277,1521900933,3
26,5059,1521911181,3
26,5224,1521911256,3
26,7490,1521911316,3
26,5224,1521911737,0
26,10095,1521913812,3
26,8140,1521913897,3
26,8633,1521914524,3
26,2220,1521915660,3
26,12727,1521971838,3
26,8512,1522051664,3
27,8738,1520173168,3
27,11140,1520685897,3
27,2383,1520686115,3
27,12586,1520686599,3
27,9548,1520686642,3
27,6981,1520686664,3
27,8164,1520687055,3
27,1163,1520687063,3
27,1163,1520687155,0
27,11140,1520687155,0
27,12586,1520687155,0
28,1346,1518012157,3
28,6497,1518012189,3
28,9774,1518012219,3
28,3909,1518012279,3
28,12746,1518012285,3
28,11103,1518012427,3
28,1346,1518012684,0
28,7375,1520500776,3
28,6339,1520500802,3
28,11734,1520501030,3
28,11734,1520501438,0
28,7375,1520501438,0
28,11363,1520933118,3
28,10339,1520933142,3
28,9768,1520933287,3
29,10459,1518512384,3
29,1639,1518512526,3
29,4140,1518531459,3
29,8081,1518531531,3
29,12503,1518543501,3
29,7308,1518569525,3
29,7308,1518569911,0
29,5128,1518638418,3
29,1318,1519116599,3
29,3314,1519173782,3
29,11597,1519293860,3
29,4653,1519381358,3
29,6117,1519381437,3
29,7943,1519381460,3
29,9913,1519381564,3
29,8963,1519398358,3
29,10043,1519485812,3
29,12256,1519485901,3
29,12256,1519546680,0
29,12202,1519564194,3
29,329,1519564234,3
29,1573,1519564292,3
29,8296,1519644214,3
29,1251,1519644412,3
29,389,1519644567,3
29,389,1519644887,0
29,9272,1519654642,3
29,4805,1519676360,3
29,5626,1519693842,3
29,11721,1519694050,3
29,2329,1519695218,3
29,5962,1519716498,3
29,6347,1519775021,3
29,1078,1519822401,3
29,11355,1519822620,3
29,6147,1519905331,3
29,8416,1519931740,3
29,10657,1519932041,3
29,11408,1519932085,3
29,2901,1519932870,3
29,6789,1519933797,3
29,4053,1519937161,3
29,11113,1519954775,3
29,5658,1520078267,3
29,9559,1520081854,3
29,11609,1520083136,3
29,2901,1520102111,0
29,7005,1520162630,3
29,1712,1520253252,3
29,4680,1520253466,3
29,9808,1520253789,3
30,588,1518969478,3
30,588,1518969589,0
30,552,1518975185,3
30,552,1518975249,0
30,1259,1519744055,3
30,5353,1519897945,3
30,5353,1519898193,0
30,1484,1520198875,3
30,4411,1520245527,3
30,4470,1520245771,3
30,10129,1520246131,3
30,9785,1520263559,3
30,3199,1520353078,3
31,2264,1519562444,3
31,11101,1519562580,0
31,10225,1519562580,0
31,7995,1519562580,0
31,2264,1519562580,0
31,2922,1519562580,0
31,2418,1519562580,0
32,7199,1517596720,3
32,1412,1517818854,3
32,3457,1518607633,3
32,4582,1519761104,3
32,9062,1519906087,3
32,8925,1519976599,3
32,8968,1520365395,3
32,12433,1520365414,3
32,1849,1520599928,3
32,12738,1520690519,3
32,2827,1520690550,3
32,5866,1520939484,3
32,3457,1521105886,0
32,7199,1521105886,0
32,8374,1521299159,3
32,5964,1521446634,3
32,2520,1521446730,3
32,11459,1521447152,3
32,10804,1521458968,3
32,3563,1521459002,3
32,3447,1521459220,3
32,6760,1521461436,3
32,504,1521552806,3
32,23,1521640408,0
32,12738,1521640408,0
33,567,1521387680,3
33,344,1521387802,3
33,9913,1521387901,3
33,12611,1521387955,3
33,12611,1521388315,0
33,344,1521388315,0
33,9913,1521388315,0
33,567,1521388315,0
34,12606,1517908868,3
34,12381,1517908941,3
34,10722,1517912973,3
34,9897,1517913029,3
34,5888,1517913146,3
34,10722,1517931432,0
34,6145,1519292479,3
34,1797,1519293091,3
34,6145,1519293202,0
34,8792,1519319008,3
34,11971,1519319232,3
34,8792,1519654434,0
34,7648,1520954128,3
35,2557,1517620576,3
35,3841,1517620776,3
35,6321,1517620988,3
35,844,1517621083,3
35,5189,1517621213,3
35,47,1517621306,3
35,9339,1517621404,3
35,8421,1517622052,3
35,2557,1517622819,0
35,6321,1517622819,0
35,8421,1517622819,0
35,47,1517622819,0
36,6696,1519643070,3
36,6200,1519643171,3
36,6846,1519643189,3
36,5401,1519643211,3
36,6696,1519643914,0
36,6200,1519643914,0
36,360,1523609574,3
36,7038,1523609689,3
36,5955,1523609801,3
36,3098,1523609910,3
36,12833,1523610049,3
36,12259,1523610227,3
36,3741,1523610273,3
36,3958,1523611262,3
36,12259,1523611688,0
37,10522,1517514681,0
37,12224,1517940486,0
37,1217,1518108645,0
37,9815,1521470927,0
38,11092,1517528323,3
38,11509,1517568569,3
